account_id,customer_id,institution_id,account_number,account_type,account_status,account_open_date,available_balance
ACC009925,CUS007907,INS000002,7731572929413912,Savings,Active,2025-08-11,22298.75
ACC009926,CUS002861,INS000004,5543429080091853,Savings,Inactive,2025-05-24,84307.16
ACC009927,CUS007455,INS000005,9450327453388339,Savings,Active,2024-08-22,3803.98
ACC009928,CUS002486,INS000005,9342998619610600,Savings,Active,2023-06-25,8584.63
ACC009929,CUS005678,INS000003,9096005456726678,Savings,Active,2020-11-09,12410.64
ACC009930,CUS009441,INS000001,3684052042452807,Savings,Active,2023-06-22,28607.75
ACC009931,CUS007173,INS000003,1478046940762191,Savings,Active,2025-12-05,33401.74
ACC009932,CUS009459,INS000003,8596463350078479,Savings,Active,2020-04-29,38859.05
ACC009933,CUS003223,INS000002,9164145138423217,Savings,Active,2026-06-18,27118.95
ACC009934,CUS004410,INS000002,9980021255537195,Savings,Active,2019-07-08,20840.94
ACC009935,CUS000860,INS000003,2168872090353798,Savings,Active,2021-08-18,13014.83
ACC009936,CUS004255,INS000003,1899967235402950,Current,Active,2024-08-28,47209.7
ACC009937,CUS001001,INS000004,0777769290259237,Savings,Active,2026-04-11,10198.24
ACC009938,CUS002203,INS000004,5411904134238714,Savings,Active,2019-12-17,32727.38
ACC009939,CUS008586,INS000003,2732291262139885,Current,Active,2020-03-22,26277.07
ACC009940,CUS003144,INS000004,2000599006784786,Current,Active,2025-03-25,4605.1
ACC009941,CUS000649,INS000001,2420300748825810,Savings,Active,2021-03-25,33017.72
ACC009942,CUS007819,INS000004,9898294801435283,Savings,Active,2019-04-21,306138.01
ACC009943,CUS000858,INS000004,2483527634723066,Current,Active,2023-10-19,166202.39
ACC009944,CUS001586,INS000004,8587844981619488,Savings,Active,2024-11-14,67637.59
ACC009945,CUS006245,INS000004,0126929362719707,Savings,Active,2021-11-16,40744.1
ACC009946,CUS006722,INS000005,7651516529752599,Savings,Active,2021-05-25,7155.01
ACC009947,CUS009151,INS000001,3573446118174519,Savings,Active,2024-01-14,33316.13
ACC009948,CUS001683,INS000003,2875723321894422,Savings,Active,2020-05-13,182218.49
ACC009949,CUS001266,INS000004,3354483253801541,Savings,Active,2022-09-03,12863.32
ACC009950,CUS005764,INS000002,9708126204527429,Current,Active,2025-11-28,4667.06
ACC009951,CUS005425,INS000005,9685509460909200,Savings,Active,2025-01-27,54304.39
ACC009952,CUS006839,INS000003,9678618752440722,Salary,Active,2022-02-07,10287.9
ACC009953,CUS007694,INS000004,5543160872972114,Savings,Active,2025-11-01,7735.0
ACC009954,CUS001740,INS000004,4977055064182030,Current,Active,2020-07-12,31440.26
ACC009955,CUS000149,INS000002,6607793293609559,Savings,Closed,2024-05-11,53353.14
ACC009956,CUS002687,INS000005,3069094145902551,Current,Active,2023-07-08,25548.31
ACC009957,CUS000932,INS000001,5015660396489225,Savings,Active,2018-09-24,53154.46
ACC009958,CUS002024,INS000005,1699615432164471,Savings,Active,2019-01-03,84143.04
ACC009959,CUS001343,INS000003,2257895632760604,Current,Active,2019-10-22,35837.72
ACC009960,CUS000298,INS000003,9798747120070921,Current,Active,2020-05-23,40413.82
ACC009961,CUS006065,INS000002,4243500039784351,Savings,Active,2022-06-26,16506.17
ACC009962,CUS006215,INS000005,9205673453662492,Current,Active,2020-07-07,146920.07
ACC009963,CUS004693,INS000002,5569197673994859,Current,Active,2022-03-31,37739.94
ACC009964,CUS006794,INS000002,6613393458755485,Savings,Active,2024-09-28,36402.71
ACC009965,CUS008469,INS000001,6411446466291478,Salary,Active,2022-04-23,16514.81
ACC009966,CUS005072,INS000002,7890883797718114,Savings,Active,2020-12-11,11109.43
ACC009967,CUS006221,INS000004,9618115905994774,Savings,Active,2026-02-15,10282.78
ACC009968,CUS006962,INS000002,5168351733117020,Savings,Closed,2025-02-17,15182.95
ACC009969,CUS000229,INS000003,3440168323021573,Salary,Active,2021-05-16,23487.36
ACC009970,CUS008159,INS000005,6183530387785797,Savings,Active,2021-05-22,31745.46
ACC009971,CUS001735,INS000005,2708042483912157,Savings,Closed,2022-01-13,3812.54
ACC009972,CUS009254,INS000002,8014713262730109,Current,Active,2021-10-19,84114.42
ACC009973,CUS006140,INS000002,4348995150838888,Savings,Active,2022-11-02,19114.63
ACC009974,CUS007416,INS000001,2209047277662311,Savings,Active,2021-06-28,105297.93
ACC009975,CUS001385,INS000005,6902166562870249,Savings,Active,2026-03-13,38271.35
ACC009976,CUS007710,INS000002,9852067409782124,Savings,Active,2024-10-31,31383.45
ACC009977,CUS005918,INS000002,7535710439990198,Current,Inactive,2025-01-03,71933.98
ACC009978,CUS007112,INS000003,7755212156339943,Salary,Active,2019-02-09,99547.43
ACC009979,CUS002122,INS000005,0263589141407593,Salary,Active,2023-08-28,22373.65
ACC009980,CUS000583,INS000001,5150940590290171,Savings,Active,2020-08-30,97769.38
ACC009981,CUS009696,INS000003,4949393871669862,Current,Active,2023-11-30,25219.36
ACC009982,CUS003397,INS000005,8605510700171527,Current,Active,2018-10-26,20286.73
ACC009983,CUS007530,INS000005,6889267908172907,Current,Active,2021-03-09,18384.1
ACC009984,CUS009140,INS000005,1000579203924815,Savings,Active,2018-08-28,6208.58
ACC009985,CUS007918,INS000004,5578292217311351,Savings,Active,2021-08-28,1644.23
ACC009986,CUS002776,INS000005,2402527481588242,Salary,Inactive,2019-07-09,12009.96
ACC009987,CUS007785,INS000002,1918991400196462,Current,Active,2025-02-25,32482.47
ACC009988,CUS002478,INS000002,9388238702819389,Current,Inactive,2023-10-13,38976.5
ACC009989,CUS006691,INS000005,2257823316461060,Savings,Active,2024-06-10,3742.82
ACC009990,CUS006173,INS000002,4662100987734789,Savings,Active,2023-07-28,39555.61
ACC009991,CUS001380,INS000002,7554798534770588,Current,Active,2024-01-16,7610.78
ACC009992,CUS007799,INS000002,1752160760840438,Savings,Active,2020-09-28,57778.5
ACC009993,CUS003106,INS000005,7810642845904935,Savings,Active,2025-08-28,38006.9
ACC009994,CUS006024,INS000004,0379898759357228,Savings,Active,2019-09-13,6818.82
ACC009995,CUS004034,INS000005,3112074580261050,Savings,Active,2023-11-08,13115.87
ACC009996,CUS004958,INS000002,2627387554958596,Savings,Active,2024-02-12,5644.49
ACC009997,CUS007509,INS000003,1291218753413261,Savings,Active,2019-08-06,47096.54
ACC009998,CUS007881,INS000005,3845582050407794,Savings,Active,2021-10-12,21741.11
ACC009999,CUS008642,INS000001,1966125675101047,Savings,Active,2022-09-19,15551.27
ACC010000,CUS003062,INS000002,2639667659215033,Salary,Inactive,2020-10-21,13826.64
ACC010001,CUS008817,INS000003,0473828183623844,Current,Active,2026-06-13,99008.54
ACC010002,CUS007777,INS000001,7958378993916109,Savings,Active,2025-12-27,24351.37
ACC010003,CUS007174,INS000001,4902385372997177,Savings,Closed,2023-01-26,46789.01
ACC010004,CUS004432,INS000003,4779560516691610,Savings,Active,2026-03-21,22885.32
ACC010005,CUS009093,INS000003,5606420162441119,Savings,Active,2023-04-10,16852.5
ACC010006,CUS007845,INS000003,4287838537843631,Savings,Active,2023-08-24,209171.64
ACC010007,CUS000393,INS000005,0005570107221964,Current,Active,2020-08-02,6484.16
ACC010008,CUS002016,INS000001,3355294626380650,Savings,Active,2022-09-29,8894.67
ACC010009,CUS005695,INS000001,9512377070551767,Savings,Active,2020-09-04,26444.99
ACC010010,CUS007407,INS000002,2628630966194784,Savings,Active,2022-10-20,5063.69
ACC010011,CUS003322,INS000005,1469948732729018,Savings,Active,2022-01-09,4318.16
ACC010012,CUS007865,INS000003,9251179920717575,Savings,Active,2026-03-06,17948.25
ACC010013,CUS000247,INS000004,5151191465112633,Salary,Active,2020-03-21,8405.59
ACC010014,CUS002600,INS000002,9347664807624584,Savings,Active,2019-03-19,63245.69
ACC010015,CUS004061,INS000004,4385087550941815,Current,Active,2022-01-19,41887.6
ACC010016,CUS006208,INS000002,0927590853570450,Salary,Active,2022-01-29,35829.36
ACC010017,CUS002783,INS000002,2814499605233720,Savings,Active,2019-09-23,27984.75
ACC010018,CUS009338,INS000004,2978933090883289,Current,Active,2025-10-03,3219.79
ACC010019,CUS001835,INS000001,7512999366520499,Current,Active,2024-11-24,16055.03
ACC010020,CUS005245,INS000004,2423380058206010,Savings,Active,2023-06-22,66469.46
ACC010021,CUS003108,INS000003,0443875295274895,Savings,Active,2018-08-29,12407.5
ACC010022,CUS004204,INS000004,1247201904404242,Savings,Active,2023-08-18,165870.43
ACC010023,CUS002234,INS000002,6306689440840923,Savings,Inactive,2024-05-04,49707.73
ACC010024,CUS008211,INS000003,4914373584868463,Current,Active,2026-01-16,54574.16
ACC010025,CUS002960,INS000001,5575851703259660,Savings,Active,2025-05-05,27689.11
ACC010026,CUS003818,INS000004,3459878671574217,Savings,Active,2020-03-17,56672.55
ACC010027,CUS002142,INS000003,8231730714290289,Salary,Active,2019-01-16,13869.12
ACC010028,CUS003815,INS000004,1176272867339438,Salary,Active,2024-08-08,94167.52
ACC010029,CUS008320,INS000005,8739362048476335,Savings,Active,2024-05-26,5867.89
ACC010030,CUS008182,INS000005,7830176438519719,Salary,Closed,2021-11-28,6365.88
ACC010031,CUS007984,INS000001,2671403878086315,Savings,Active,2022-01-13,17723.75
ACC010032,CUS006526,INS000005,8424817426593822,Savings,Active,2025-05-23,6693.66
ACC010033,CUS005891,INS000005,8803869086107842,Current,Active,2024-08-16,6431.08
ACC010034,CUS001884,INS000001,6321499403175735,Savings,Active,2021-01-29,29197.83
ACC010035,CUS007410,INS000002,2660832467288578,Savings,Active,2024-07-23,11867.11
ACC010036,CUS008171,INS000003,4022379627492538,Savings,Active,2025-04-14,33515.03
ACC010037,CUS003699,INS000003,9674987636871599,Current,Active,2022-03-12,162637.81
ACC010038,CUS009844,INS000003,7267389996831839,Savings,Active,2022-02-02,10129.48
ACC010039,CUS004066,INS000001,7926275080093904,Savings,Active,2019-02-01,80997.69
ACC010040,CUS002559,INS000005,0654631357944388,Current,Inactive,2019-02-17,18962.3
ACC010041,CUS000761,INS000003,7328322433068818,Current,Active,2023-01-10,29132.63
ACC010042,CUS008894,INS000003,0527673080159384,Savings,Active,2020-08-09,86387.25
ACC010043,CUS006648,INS000002,3920193808770613,Savings,Closed,2025-05-01,187320.64
ACC010044,CUS002304,INS000001,6524092068174852,Savings,Inactive,2022-01-17,32212.79
ACC010045,CUS003727,INS000001,8401715678757726,Savings,Active,2026-01-06,49949.11
ACC010046,CUS009505,INS000005,4216775682373944,Salary,Active,2020-06-23,38828.94
ACC010047,CUS004953,INS000003,6124939499151706,Savings,Active,2020-02-18,104870.56
ACC010048,CUS008336,INS000004,2965688925038139,Savings,Active,2021-06-29,35315.09
ACC010049,CUS002740,INS000004,3405458849802623,Savings,Active,2020-10-26,39530.19
ACC010050,CUS008397,INS000002,5314313604998057,Current,Inactive,2020-06-22,10435.93
ACC010051,CUS005922,INS000002,4859910949858418,Current,Active,2023-12-21,26098.32
ACC010052,CUS002175,INS000002,8823554973327143,Current,Active,2020-07-02,13725.39
ACC010053,CUS007101,INS000002,6354787615064757,Salary,Active,2021-01-08,8452.2
ACC010054,CUS007017,INS000002,3572701821872360,Savings,Active,2021-06-15,18140.21
ACC010055,CUS007958,INS000001,2088269873694904,Savings,Active,2018-09-22,9156.08
ACC010056,CUS002225,INS000004,4687927477522147,Salary,Active,2018-11-25,3654.13
ACC010057,CUS007919,INS000002,1608452302961882,Savings,Active,2025-02-22,11396.85
ACC010058,CUS008919,INS000001,3792268036771000,Salary,Active,2022-04-20,38831.25
ACC010059,CUS003277,INS000002,0555495731346027,Savings,Active,2018-12-13,13485.99
ACC010060,CUS008392,INS000002,8681021707646927,Savings,Active,2023-10-03,12356.02
ACC010061,CUS007337,INS000002,2330021178673232,Salary,Active,2021-01-15,16388.06
ACC010062,CUS000434,INS000003,0075715156971421,Savings,Inactive,2020-02-22,6944.61
ACC010063,CUS001288,INS000002,7233072473389202,Salary,Active,2022-03-13,8178.35
ACC010064,CUS001885,INS000001,2058464084418070,Savings,Active,2022-09-17,17029.92
ACC010065,CUS004214,INS000004,9991835127123268,Savings,Active,2025-10-10,29324.54
ACC010066,CUS004182,INS000004,2123941270229009,Savings,Active,2024-02-03,3057.12
ACC010067,CUS004418,INS000003,0682183762315465,Savings,Active,2020-05-27,11602.71
ACC010068,CUS006402,INS000001,8984774689299679,Savings,Active,2023-04-07,5175.87
ACC010069,CUS006161,INS000003,9013975033996616,Savings,Active,2024-10-15,19599.11
ACC010070,CUS001757,INS000003,0327103156925464,Savings,Active,2020-11-02,93671.05
ACC010071,CUS004790,INS000001,7739243569493092,Savings,Active,2020-12-15,11215.5
ACC010072,CUS005484,INS000002,5279830234876859,Salary,Active,2021-05-22,12554.48
ACC010073,CUS006763,INS000002,8140021931895415,Salary,Inactive,2018-09-03,40819.79
ACC010074,CUS009140,INS000005,6468634902588169,Current,Active,2024-05-22,65435.29
ACC010075,CUS007269,INS000001,2367240142919208,Current,Active,2022-07-21,16627.17
ACC010076,CUS000769,INS000005,8237935486599843,Savings,Active,2022-11-03,71045.42
ACC010077,CUS002896,INS000001,3868358220143824,Savings,Inactive,2026-04-17,4059.16
ACC010078,CUS000395,INS000005,4730561856239900,Savings,Active,2023-04-24,121983.76
ACC010079,CUS008982,INS000002,8266308863324852,Savings,Active,2022-01-10,39806.06
ACC010080,CUS000897,INS000001,6298278566647928,Savings,Active,2021-02-16,6247.85
ACC010081,CUS006477,INS000002,3786122464937576,Current,Active,2021-12-31,5345.0
ACC010082,CUS008558,INS000005,6312433281506344,Current,Active,2023-10-09,11738.69
ACC010083,CUS004913,INS000005,8132414270275982,Savings,Active,2021-01-11,28775.83
ACC010084,CUS005802,INS000005,7501779120599187,Savings,Active,2022-11-08,98084.77
ACC010085,CUS008796,INS000004,9823869016060356,Savings,Active,2026-03-10,16801.39
ACC010086,CUS007089,INS000003,5461719850921156,Salary,Active,2024-08-13,26203.99
ACC010087,CUS007437,INS000003,3197218985553955,Savings,Active,2025-10-28,78588.54
ACC010088,CUS007006,INS000002,2337635171915117,Savings,Active,2021-04-27,13754.74
ACC010089,CUS009978,INS000005,4228702824591246,Savings,Inactive,2023-11-20,37610.93
ACC010090,CUS006372,INS000002,5184930916755128,Savings,Active,2020-12-19,39478.7
ACC010091,CUS009924,INS000003,1209597338966764,Savings,Active,2023-02-06,10940.39
ACC010092,CUS003214,INS000005,5361767634519465,Savings,Active,2025-09-16,88048.2
ACC010093,CUS009124,INS000002,1946333372453322,Savings,Active,2026-06-21,12219.98
ACC010094,CUS004792,INS000001,6212910110696477,Savings,Active,2025-12-14,30519.83
ACC010095,CUS003287,INS000001,4582366882194716,Savings,Active,2024-06-07,25491.0
ACC010096,CUS005166,INS000002,5522680159563007,Savings,Closed,2020-10-03,6408.48
ACC010097,CUS004111,INS000005,7461521366384716,Savings,Active,2024-02-23,5131.7
ACC010098,CUS009559,INS000005,5838299352406241,Savings,Active,2023-10-26,285230.99
ACC010099,CUS008328,INS000004,3361434141693084,Salary,Inactive,2025-07-29,34357.3
ACC010100,CUS001658,INS000003,7094987498949229,Savings,Active,2026-03-02,113223.38
ACC010101,CUS002744,INS000003,3129734216767632,Savings,Active,2022-08-18,49905.02
ACC010102,CUS005387,INS000003,8650865813292178,Savings,Active,2018-09-18,28704.3
ACC010103,CUS003991,INS000005,5633875930673248,Savings,Active,2022-04-28,32262.24
ACC010104,CUS003483,INS000005,4316933702606024,Salary,Inactive,2023-11-19,100579.09
ACC010105,CUS001823,INS000002,9957641253726105,Salary,Active,2020-09-16,23172.89
ACC010106,CUS003944,INS000004,2372600424672479,Savings,Active,2021-12-23,15746.27
ACC010107,CUS001346,INS000004,2917892584377773,Current,Active,2023-12-15,54275.95
ACC010108,CUS000876,INS000004,0969286184025295,Savings,Active,2020-08-11,5905.1
ACC010109,CUS002416,INS000005,7162597211895579,Current,Active,2025-01-04,35631.34
ACC010110,CUS008968,INS000005,2945160917502275,Savings,Active,2019-06-28,65449.6
ACC010111,CUS003905,INS000001,6564654965384266,Savings,Active,2024-03-16,6610.76
ACC010112,CUS004505,INS000004,0807826962252221,Savings,Active,2026-04-25,72579.59
ACC010113,CUS000408,INS000004,6460595138094147,Savings,Active,2022-03-20,4180.69
ACC010114,CUS003807,INS000001,9613998477780545,Savings,Closed,2024-02-02,6978.08
ACC010115,CUS007795,INS000002,5278536493338030,Savings,Active,2018-11-27,30081.69
ACC010116,CUS006910,INS000001,3438085351071956,Savings,Active,2022-04-02,247173.65
ACC010117,CUS000308,INS000004,7539561552982798,Savings,Active,2022-09-13,5252.03
ACC010118,CUS004159,INS000001,4714784450084532,Savings,Active,2023-10-07,23826.86
ACC010119,CUS008269,INS000001,1738604334542699,Salary,Inactive,2018-08-15,10150.0
ACC010120,CUS004047,INS000001,3253523857463569,Savings,Inactive,2018-09-19,37703.38
ACC010121,CUS007968,INS000005,0242375709019146,Salary,Active,2023-01-27,41866.4
ACC010122,CUS000365,INS000004,9994493951547327,Savings,Active,2020-03-20,7549.22
ACC010123,CUS009491,INS000001,2227805697095946,Savings,Active,2024-01-20,32100.32
ACC010124,CUS001960,INS000005,7598751493044803,Savings,Active,2020-12-21,50929.78
ACC010125,CUS004136,INS000005,4578010117536750,Savings,Active,2019-01-16,149534.73
ACC010126,CUS008858,INS000003,6776191827792060,Savings,Active,2019-06-24,17223.73
ACC010127,CUS003589,INS000002,4973570135958259,Savings,Active,2019-07-02,170371.23
ACC010128,CUS008917,INS000004,3140091534078553,Savings,Active,2023-04-10,12122.39
ACC010129,CUS003528,INS000001,5038176106320889,Savings,Active,2019-02-23,44749.13
ACC010130,CUS008406,INS000004,9606857474656934,Salary,Inactive,2019-11-07,8260.53
ACC010131,CUS002007,INS000001,2886960936441363,Current,Active,2022-12-12,38336.69
ACC010132,CUS008281,INS000003,5611525890330597,Current,Active,2019-02-05,1867.85
ACC010133,CUS001607,INS000001,5847787399981911,Savings,Active,2023-05-15,29188.41
ACC010134,CUS005966,INS000002,0745106773702506,Current,Active,2023-04-04,156986.85
ACC010135,CUS004480,INS000003,2563202862004160,Current,Active,2021-01-07,14908.25
ACC010136,CUS001193,INS000005,7780765701945427,Savings,Active,2022-10-07,65404.67
ACC010137,CUS004531,INS000002,2957912601573678,Savings,Active,2020-11-08,11122.84
ACC010138,CUS007878,INS000002,4729316876279723,Current,Active,2025-06-15,127548.31
ACC010139,CUS002656,INS000004,4493619203666136,Savings,Active,2023-09-14,8042.47
ACC010140,CUS000319,INS000002,8973636550859599,Savings,Active,2018-10-16,23776.28
ACC010141,CUS003166,INS000002,4580655129740071,Savings,Active,2025-07-17,13269.95
ACC010142,CUS007538,INS000002,7257722880122217,Savings,Active,2024-08-27,55987.58
ACC010143,CUS005173,INS000004,1827644815712347,Savings,Active,2024-12-08,12816.33
ACC010144,CUS004961,INS000002,2098964247655412,Savings,Active,2018-11-20,16953.36
ACC010145,CUS001547,INS000004,4292819517721805,Savings,Active,2025-12-04,1513.31
ACC010146,CUS007690,INS000004,7756591814489275,Current,Active,2020-02-25,27133.97
ACC010147,CUS004829,INS000002,8564149653464732,Current,Inactive,2026-03-04,28235.1
ACC010148,CUS000988,INS000004,8383833588463919,Savings,Active,2023-01-20,14825.75
ACC010149,CUS008616,INS000002,3458634994034726,Savings,Active,2020-08-28,2618.79
ACC010150,CUS007415,INS000002,0720462217347127,Savings,Inactive,2026-04-02,12229.5
ACC010151,CUS006290,INS000002,1145005727099424,Savings,Active,2024-06-07,35528.9
ACC010152,CUS005202,INS000003,0397752543325545,Salary,Active,2025-11-14,4109.72
